Sentiment;TweetID;TweetText
negative;1190306;"I just wanna watch the freakin USA vs. Canada game online. But no; NBC has to be a corporation and make you download Microsoft Silverlight"
positive;712240;I should have went to Oregon University.... Their Nike apparel is crazy!!!!
positive;2096053;Guys please check out bing every day it has great pictures - ~http 
positive;2727152;"In the middle of a Facebook feed full of angry Casey Anthony reactions; I find a peaceful status update: ""Transformers 3 was amazing!"""
positive;1402479;Am I the only one excited that the lion king is coming back out.. I am? #okbye
positive;1074749;Lol saw Patrick Renna at The Arclight and snagged a pic with him!
positive;115107;"Glad im not going to school tomorrow; FIELD TRIP TIME!"
positive;873364;"Possibly the most famous fictional pair of sneakers in motion picture history; the Nike Air Mag’s; are about to become reality. OMFG!!!!"
positive;2064614;Headed to Busch Gardens for the day! WOO HOO!!! #lettheridesbegin
positive;2339152;Check out this link in regards to great workplaces ~http 
positive;1369402;On our way to Glenwood to meet our friends @ Keg Creek Brewery and help start #RAGBRAI off right!
positive;491585;"Watching ""Holiday Inn"". Wonderful movie. Finding Bing Crosby more attractive than Fred Astaire. Sure this says something psychological."
negative;450540;Aw man trying 2 find the camera av got ma heart set on 4 ma step-dad gettin me 4 xmas oot o stock everywhere :( Sony Cyber-shot W300 ....
positive;362147;I love sony they say about the 14 PSN will be back on in the U.S look what happen they were right so no more XBOX 360 for me!
negative;148257;Early morning blues
negative;313331;"Shit Happens And Since I'm The Shit; I'm Who It Happens To . #trueshit"
negative;3327622;"! just bc i gotta uh nigga mentality and play des dumb ass dude likee Nintendo ; I'm uh hoe ? GTFO"
negative;978901;Go #RATM Down with crapfactor!
positive;1680054;"I just seen a girl who looked like a barbie doll and a woman who looked just like Gucci Mane. All in the same minute; lol wow"
positive;5276;"Ha! Some little kid just shouted at the stage asking Chloe for her ""digits""! Get your coat Clo; you've pulled."
positive;723023;Fright yourself to death! Stand a chance to win preview passes to Fright Night and a Sony PS3! Try this ! ~http
negative;2250909;"Why are women allowed in a mens locker room. NFL needs to ban her from all locker rooms; however  she is perfectly welcome in my kitchen."
positive;2457149;"“@keendel20: @user haha; u got the nike outlet in your trunk” &lt;--- tru"
negative;1226778;“@_SdotLEEjr: I wish I was in the gucci or Louie store i would be goin hammmmmerrrrrrr” - yupp all the way to jail!
positive;2732252;Got a real coach purse originally $250 for $70 and my boo @user got me some reallll nice #comfy nike sandals
positive;1485412;Does being 18 mean I can't have #bieberfever ... No I don't think so I love @user :)
positive;2402377;Maryland might have the coolest Jerseys ever sorry Oregon and Nike Under Armour one upped you guys #CollegeFootball
negative;2648784;Tomorrow is the start of year 13. I haven't even finished year 12s work yet ajdfsajda! Kill me.
positive;1640452;"Now Following @user shee shud Follow mee baack ;)"
positive;1938630;I WANT NIKE AIR YEEEEEZEYS!
positive;2060258;"Ahem; Nike here (: muaahh!"
negative;2394416;Boy said he met Paris Hilton . Boy stfu
positive;2404279;I'm slowly starting to like bing better then google... Though I still like gmail better then hotmail/live...
negative;329850;I'm being HECKLED ON TWITTER LOL...
negative;2289518;MANE I TOLD NIGGAS THE CARTER 4 WASNT GONNA BE ALL THAT!!!!!! WAIT TIL GUCCI MAKE DAT NEXT ALBUM!!!!!!!!! #SHITTINONEM
negative;2204497;YOU FUCKING CASH MONEY IN THE BANK MOTHERFUCKER! -Chevy raging on GOW.
negative;359324;"Skype Fires Executives; Avoiding Payouts After Microsoft Buyout - Businessweek ~http  via @user - Business Ethics?"
negative;936463;#idonthateyou because you wasted my time
positive;624152;Good morning friends. First tweet from my new samsung galaxy ace. :-) Have a good day.
positive;659478;No Lie Dispite My Straight Forwardness i Think I Have To Be One Of The Nicest People In The World!
positive;407555;"you ready to get your ladies' fellowship on?? - @user. Heck yeah I am! It's @user ladies' weekend; y'all!"
positive;2565306;Done with my bag:)! you can't tell i had Dillon mom help lol:)
negative;2076213;Pull her weave #whatmakesablackgirlmad
negative;2085200;Kid Version of Gucci Gucci: ONE BIG ROOM FULL OF FATT WOMEN! (BAD BITCHES) -Elijah ( @user little cousin) :p
negative;2006187;Americans are like Paris Hilton keeping lifestyle by selling hotels. #TCOT #conservative #debt #budget #politics
positive;3273203;Noticed that @user&RBooks Wollongong have demo models of Ebook readers namely  Kobo and Sony models.  Excellent opportunity to check them out..
negative;1094665;I think what Chris and the other representatives at Microsoft are doing is protecting an inferior technology ~http 
negative;220590;"All I hear is blah; blah; blah; blah..."
negative;440466;is wishing for more sleep... Even one more hour will do...
positive;3511494;Finally have sony vegas full version! No more reseting my fucking laptop
negative;2148194;"T-shirt; Nike shorts; and tennis shoes are always ok; but NOT when paired with your hair done and a full face of make up...#getout"
negative;1695927;Your mother is so stupid she goes to Gucci to buy Fendi and stuff! Lol - White Chicks
negative;387363;"sleep; take me away from...."
negative;2307276;"Then again who am I to judge with my uf shirt; yoga pants; and Nike sneakers...sigh"
positive;2112767;"I can see Drake; Big Sean and J. Cole being named as some of the best to ever do it (10 years down the line)...#LeadersOfTheNewSchool"
positive;2384497;Ima need u to take advantage of this opportunity babe
negative;1888047;Doppelganger: Robert Pattinson and Aaron Levie of Box.net? I'll bet one is smarter though...~http 
negative;2244032;RIP Sony walkman.  ~http 
negative;1686353;@AllyRehmtullah: I don't like a Primark Girl with a bloody Gucci Attitude!! O_o ◄ HAH !
negative;1234161;"hoeS; hoES; hOES; HOES!!!!!  God fucking dammit!"
positive;664952;"This looks excellent ~http  you still need £84;000 though."
positive;519911;whos gonna be my 1000th follower?! @user @user @user ?? whowhowho
negative;2498787;Hate when I'm drunk and have to close one eye to read. #drunkgirlsproblem
positive;902968;"Samsung Series 3 (11.6-inch): Few laptops garnered as much virtual ink at CES 2011 as the Samsung Series 9; a sl... ~http"
positive;1482135;"Had an amazing two days with Marshall Sylver and several hundred fab people at ""Turning Point"" :)"
positive;2594845;going london to buy heat magazine!
negative;970091;"what's wrong; girlie? @user"
negative;133397;Dead tired didn't go to sleep till 11 am this morning smh. And only slept for 3hrs
positive;2420607;Thanks so much for the RTs! @user @user @user @user @user @user @user
positive;1492683;Don't let people change the loving and caring person you are. Don't let anyone get you down. Use the love to stay strong. 
positive;850880;The cranberries linger is one of my all time favourite songs!!! 
positive;1656039;Who wants to get me more followers? I'll give shout-outs... xoxo Gaga
positive;3271124;For real???? RT @user did you know gucci makes chocolate?? lol  ~http 
positive;1256200;Followers/classmates tweeting bout me lol
negative;1462006;Dude beat up on a whole lotta teams and ya gonna show that shit???
negative;2349965;Did Twitter just make the worst advertising mistake ever? ~http 
positive;2781153;From classics to comics just reached chapter 17 of To Kill A Mocking-Bird and now have taken a break to watch Batman. :)
positive;3553726;I swear this nigga gucci got the greatest fucked up slurred flow ever lol
positive;2418825;Mornin Twitter on my way 2 work!!
positive;11105;"i got GUCCI GUCCI ; LOUI LOUI ; FENDI FENDI Pardaa #$waGGNatioon:*"
positive;696230;"Video: The Machine is Us/ing Us by Dr Michael Wesch This video is old; but it still presents as good a... ~http"
positive;95773;Aww shit she wanna gucci hat like me ..turnin up her swag #duuuhhh
negative;1935923;"#didyouknow A week after shutting down its PlayStation Network (PSN); Sony has finally come clean and admitte… (cont) ~http "
positive;1116670;is a Mac girl but I'm actually loving my Samsung Galaxy Tab!
negative;2605326;"I got the VooDoo for u BITCHES!!!!!"""
positive;2407017;blessed snow yesterday! crashed my Audi TT RS...oh hum
negative;2015739;#Np Gucci mane with his crustyy lipssss...
negative;2606042;I don't get how people can go through multiple phones in a year. I'm on my 4th phone in my entire life. What do you people do to cause that?
positive;699590;"Late for school; but just had the best jam sesh to jawbreaker/i call fives :)"
positive;2919768;She's amazing but get the adidas off you #XFactor
positive;2840010;"Paddle boarding with dolphins in Hilton Head; S.C. One of the coolest experiences ever."
positive;2071437;"Playing Super Mario on Super Nintendo :) haha kicking it old school tonight! Only thing missing... @user &lt;3 epicness"
positive;2194999;"Haha I know -___- RT @user I think they purposely give us no reception in class; but thank god for wifi"
negative;1409543;NEVER will understand why the BIGGEST person on da train wanna squeeze they fat ass n2 da chair next 2 me!
negative;1683345;"If you cheat on me? Honey; #YouDeserveToBeSingle ."
positive;2448442;I favorited a @user video ~http  Marble Pop
positive;2589887;"4 days left until I have a relaxing week off with the OH; good wine and food; no phones or emails and just the two of us - bliss"
positive;1032764;I think the same thing about @user. I'm proud to support Daley 2.0. Chico and Rahm rep same thing @user @user @user
positive;2569147;Finally there is some great news for Samsung Galaxy S
positive;2733596;I average about $800 per day from home with the help from this site :) ~http
positive;150374;Citizenship Microsoft Asia Pacific Microsoft Korea and the team's great CSR work has been featured in the Korean... ~http
negative;1440145;fuuuuuuuuck!!!!! the Raiders!!?!?!!!!!!
negative;951533;"#ThingsThatDontMakeSense Why Paris Hilton Is Famous...All She Says Is "" Do U Love It?...that's Hot"""
positive;324548;Out on the boat with @user Kennedy @user Toprani and @user. What a beautiful day to go out
negative;187095;ALL DEM FAKE PAGES OUT DERE. @user IS OFFICIAL MA FACEBOOK TERRANCE SINGEAL MYSPACE LILTRILL5 AND 5SAVAGE ! ALL DA OTHERS FONEY #HNF
positive;1849647;driving to vermont for my aunts wedding(:
positive;740117;ReTweet!!!! “@OfficialMissV: @user whooohooo! #winning lol”
negative;155836;Seriously JE entertainment gg to open gucci? They wanna bring down gucci man. Like a super low class thing! ~http
negative;685594;"After constant messages saying error sending tweet; all 3 drafts go at once? Microsoft are taking over"
negative;2315746;Any recommendations for a calendar that works on Windows? Microsoft Works Calendar is terrible.
positive;2569896;Looking forward to tomorrow's BNI Leadership Team Conference in Tampa and sharing best practices for growing profitable networking chapters.
negative;1158494;Im tired as hell guess i will not make BB KING oh well at least i got a couple drinks at D&B
positive;2171634;"Sounds like some spooky fun! ""Ghost Hunters: Close Encounters of the 3rd Kind"" Sat. at Mrs. B's from 10 to 4:30. ~http"
